Name,url,Active,Years Played,Position,Clubs Played,IOC
Cecilie Buchberg,/en/players/7daa9b74/Cecilie-Buchberg,True,2020-2024,MF,"Brøndby, HB Køge",DEN
Filip Bundgaard,/en/players/ab42610c/Filip-Bundgaard,True,2019-2024,FW,"Randers, Brøndby",DEN
Oliver Bundgaard,/en/players/46a51ca7/Oliver-Bundgaard,True,2019-2024,DF,"Viborg, Randers",DEN
Marcus Bundgaard Sørensen,/en/players/3fff0d98/Marcus-Bundgaard-Sorensen,True,2018-2024,GK,Elfsborg,DEN
Marie Burkal,/en/players/557a71b7/Marie-Burkal,True,2020-2024,GK,Aarhus GF,DEN
Alexander Busch,/en/players/de664c71/Alexander-Busch,True,2021-2024,DF,Silkeborg,DEN
Jakob Busk,/en/players/bb13d261/Jakob-Busk,True,2012-2024,GK,"Union Berlin, Sandefjord, FC Copenhagen",DEN
Azer Bušuladžić,/en/players/64a34402/Azer-Busuladzic,True,2013-2024,MF,"Vejle BK, Atromitos, Odense, Dinamo București, Arka Gdynia",DEN
Oskar Buur,/en/players/aa6f2f2c/Oskar-Buur,True,2015-2024,"DF,MF","Volendam, Wolverhampton Wanderers U23, Wolverhampton Wanderers",DEN
Jacob Buus,/en/players/d335d839/Jacob-Buus,True,2016-2023,"DF,MF","Horsens, Waasland-Beveren",DEN
Emilie Byrnak,/en/players/37cfd80a/Emilie-Byrnak,True,2021-2024,DF,FC Nordsjælland,DEN
Simon Bækgård,/en/players/0f36adf5/Simon-Baekgard,True,2018-2020,MF,,DEN
Anders Bærtelsen,/en/players/d234b7e7/Anders-Baertelsen,True,2017-2024,DF,"Haugesund, Aalborg",DEN
Clara Bødtcher-Jensen,/en/players/2fde1eee/Clara-Bodtcher-Jensen,True,2022-2024,FW,FC Nordsjælland,DEN
Jesper Bøge Pedersen,/en/players/d3eb1657/Jesper-Boge-Pedersen,True,2009-2020,DF,"Hobro, Midtjylland",DEN
Asbjørn Bøndergaard,/en/players/6fd9669b/Asbjorn-Bondergaard,True,2022-2024,FW,Silkeborg,DEN
Frederik Børsting,/en/players/fd957a77/Frederik-Borsting,True,2014-2023,"FW,MF","Aalborg, Brann",DEN
Augusta Callesen,/en/players/0271de77/Augusta-Callesen,True,2023-2024,DF,HB Køge,DEN
Luka Callo,/en/players/6a673e4c/Luka-Callo,True,2023-2024,DF,AGF,DEN
Frederik Carlsen,/en/players/42ddf4c6/Frederik-Carlsen,True,2023-2024,MF,Silkeborg,DEN
Mathilde Carstens,/en/players/73b798ed/Mathilde-Carstens,True,2019-2024,MF,Fortuna Hjørring,DEN
Signe Carstens,/en/players/9791ebf6/Signe-Carstens,True,2019-2024,MF,Fortuna Hjørring,DEN
Frederik Carstensen,/en/players/d3f4537d/Frederik-Carstensen,True,2021-2024,FW,Silkeborg,DEN
Rasmus Carstensen,/en/players/64d7f629/Rasmus-Carstensen,True,2019-2024,DF,"Köln, Silkeborg, KRC Genk U23, Genk",DEN
Kennie Chopart,/en/players/98b2a820/Kennie-Chopart,True,2009-2011,FW,Esbjerg,DEN
Andreas Christensen,/en/players/1cb49278/Andreas-Christensen,True,2014-2024,"DF,MF","Barcelona, Denmark, Chelsea, Borussia Mönchengladbach",DEN
Carl Christensen,/en/players/039594b7/Carl-Christensen,True,2023-2024,MF,Viborg,DEN
Cecilie Christensen,/en/players/119fb26c/Cecilie-Christensen,True,2019-2024,FW,"Aalborg BK, KoldingQ, Fortuna Hjørring",DEN
Emil Christensen,/en/players/b9d2c876/Emil-Christensen,True,2015-2017,DF,,DEN
Frederik Christensen,/en/players/a112ab29/Frederik-Christensen,True,2014-2024,FW,Brommapojkarna,DEN
Gustav Christensen,/en/players/6e2e6e4e/Gustav-Christensen,True,2022-2024,FW,Hertha BSC,DEN
Jacob Christensen,/en/players/324ff0da/Jacob-Christensen,True,2018-2024,MF,"Köln, Nordsjælland",DEN
Lene Christensen,/en/players/1e05af23/Lene-Christensen,True,2019-2023,GK,"KoldingQ, Denmark, Rosenborg",DEN
Magnus Christensen,/en/players/f3357915/Magnus-Christensen,True,2016-2023,MF,"Aalborg, Haugesund",DEN
Oliver Christensen,/en/players/af104654/Oliver-Christensen,True,2016-2024,GK,"Hertha BSC, Fiorentina, Odense",DEN
Signe Christensen,/en/players/91c2bb23/Signe-Christensen,True,2023-2024,DF,Fortuna Hjørring,DEN
Hans Christian Bernat,/en/players/e49bda8e/Hans-Christian-Bernat,True,2018-2024,GK,Odense,DEN
Christian Christian,/en/players/5830d2c9/Christian-Christian,True,2019-2021,DF,,DEN
Anders Christiansen,/en/players/770ebf00/Anders-Christiansen,True,2010-2024,MF,"Malmö, Nordsjælland, Lyngby, Denmark, Chievo, Gent",DEN
Nanna Christiansen,/en/players/85356693/Nanna-Christiansen,True,2009-2024,MF,"Brøndby, Denmark",DEN
Peter Christiansen,/en/players/ffe0853e/Peter-Christiansen,True,2018-2024,FW,"Viking, SønderjyskE",DEN
Thomas Christiansen,/en/players/2b068424/Thomas-Christiansen,True,2019-2020,DF,,DEN
