Name,url,Active,Years Played,Position,Clubs Played,IOC
Jiří Kateřiňák,/en/players/bbaa24c7/Jiri-Katerinak,True,2017-2022,MF,"Hradec Králové, Mladá Boleslav",CZE
Daniel Kerl,/en/players/55033467/Daniel-Kerl,True,2020-2022,GK,,CZE
Michaela Khýrová,/en/players/aad3a31a/Michaela-Khyrova,True,2019-2025,FW,"Slavia Prague, Czechia",CZE
Antonín Kinský,/en/players/b38ac6a4/Antonin-Kinsky,True,2023-2024,GK,FK Pardubice,CZE
Jakub Klíma,/en/players/b928084d/Jakub-Klima,True,2017-2024,DF,"Hradec Králové, Mladá Boleslav",CZE
Jiří Klíma,/en/players/8c3a91b3/Jiri-Klima,True,2017-2024,FW,"Baník Ostrava, Mladá Boleslav, Vysočina Jihlava",CZE
Jan Kliment,/en/players/c2a30c01/Jan-Kliment,True,2012-2024,"FW,MF","Viktoria Plzeň, Brøndby, Slovácko, Vysočina Jihlava, Wisła Kraków, Stuttgart, Czechia",CZE
David Klusák,/en/players/019f566c/David-Klusak,True,2015-2016,DF,,CZE
Jan Knapík,/en/players/61b4e032/Jan-Knapik,True,2018-2024,DF,Teplice,CZE
Milan Knobloch,/en/players/c585302b/Milan-Knobloch,True,2018-2024,GK,"Hradec Králové, Slovan Liberec",CZE
Petr Kodeš,/en/players/80c90735/Petr-Kodes,True,2015-2024,MF,"Hradec Králové, Teplice",CZE
Ota Kohoutek,/en/players/ca8484f8/Ota-Kohoutek,True,2022-2023,MF,,CZE
Michal Kohút,/en/players/67dd5e20/Michal-Kohut,True,2018-2024,MF,Slovácko,CZE
Jakub Kolar,/en/players/c4e324c1/Jakub-Kolar,True,2019-2024,FW,Fastav Zlín,CZE
Marek Kolar,/en/players/cd02ae8c/Marek-Kolar,True,2017-2018,GK,,CZE
Ondřej Kolář,/en/players/179d2851/Ondrej-Kolar,True,2013-2024,GK,"Slavia Prague, Slovan Liberec",CZE
Mikuláš Konečný,/en/players/fbeb4504/Mikulas-Konecny,True,2022-2024,DF,Slavia Prague,CZE
Miloš Kopečný,/en/players/0488e833/Milos-Kopecny,True,2015-2020,DF,"Fastav Zlín, České Budějovice",CZE
Jan Kopic,/en/players/6f639ec7/Jan-Kopic,True,2011-2024,MF,"Viktoria Plzeň, Jablonec, Czechia",CZE
Jakub Kosař,/en/players/097792e0/Jakub-Kosar,True,2022-2023,MF,,CZE
Daniel Kosek,/en/players/4cd69919/Daniel-Kosek,True,2019-2021,DF,Bohemians 1905,CZE
Daniel Köstl,/en/players/cf4823fe/Daniel-Kostl,True,2015-2024,DF,Bohemians 1905,CZE
František Kotek,/en/players/bac5c89c/Frantisek-Kotek,True,2020-2022,GK,,CZE
Kateřina Kotrčová,/en/players/c711c41f/Katerina-Kotrcova,True,2020-2025,DF,Czechia,CZE
Matěj Koubek,/en/players/1ae0fec5/Matej-Koubek,True,2018-2024,FW,"Hradec Králové, Bohemians 1905",CZE
Tomáš Koubek,/en/players/dc366c36/Tomas-Koubek,True,2010-2024,GK,"Augsburg, Czechia, Rennes, Hradec Králové, Sparta Prague, Slovan Liberec",CZE
Jan Koudelka,/en/players/5dc34d5e/Jan-Koudelka,True,2020-2021,MF,Zbrojovka Brno,CZE
Martin Kouřil,/en/players/c6c36c71/Martin-Kouril,True,2014-2021,DF,"Baník Ostrava, Karviná, Jablonec, Slovan Liberec",CZE
Jakub Kousal,/en/players/fa004717/Jakub-Kousal,True,2020-2021,MF,,CZE
Matej Kovar,/en/players/bc67a0e1/Matej-Kovar,True,2017-2024,GK,"Leverkusen, Czechia, Manchester United U23, Sparta Prague, Swindon Town, Burton Albion",CZE
Jan Kovařík,/en/players/e16dd48e/Jan-Kovarik,True,2009-2024,MF,"Bohemians 1905, Viktoria Plzeň, Jablonec",CZE
Libor Kozák,/en/players/979d0640/Libor-Kozak,True,2008-2023,FW,"Lazio, Sparta Prague, Brescia, Puskás Akadémia, Aston Villa, Bari, Slovácko, Slovan Liberec, Fastav",CZE
Matyas Kozak,/en/players/c9c1058d/Matyas-Kozak,True,2020-2024,FW,"Bohemians 1905, Slovan Liberec",CZE
Tereza Kožárová,/en/players/9b753a8c/Tereza-Kozarova,True,2016-2023,FW,"Slavia Prague, Czechia",CZE
Štěpán Kozel,/en/players/d28becf6/Stepan-Kozel,True,2021-2024,DF,Teplice,CZE
Josef Koželuh,/en/players/66624537/Josef-Kozeluh,True,2020-2023,DF,Zbrojovka Brno,CZE
Daniel Kozma,/en/players/8fcbca33/Daniel-Kozma,True,2018-2019,FW,Dukla Prague,CZE
Alex Král,/en/players/e717705a/Alex-Kral,True,2016-2024,MF,"Czechia, Union Berlin, Spartak Moscow, Teplice, Schalke 04, Slavia Praha, West Ham United",CZE
Jan Král,/en/players/50ac120d/Jan-Kral,True,2017-2024,DF,"Eupen, Hradec Králové, Jablonec, Mladá Boleslav, Erzgebirge Aue",CZE
Denis Kramar,/en/players/f0639d1c/Denis-Kramar,True,2020-2024,MF,"Sigma Olomouc, Opava",CZE
Antonín Křapka,/en/players/35fecf2b/Antonin-Krapka,True,2014-2024,DF,"Bohemians 1905, Mladá Boleslav, Karviná",CZE
Miloš Kratochvíl,/en/players/b148f34c/Milos-Kratochvil,True,2017-2024,MF,"Jablonec, Zbrojovka Brno",CZE
Daniel Krch,/en/players/1616d8eb/Daniel-Krch,True,2013-2023,DF,Bohemians 1905,CZE
Ladislav Krejčí,/en/players/58027adc/Ladislav-Krejci,True,2009-2024,"DF,FW","Hradec Králové, Sparta Prague, Bologna, Czechia",CZE
Ladislav Krejčí,/en/players/5b5c2228/Ladislav-Krejci,True,2016-2024,"DF,MF","Sparta Prague, Czechia, Zbrojovka Brno",CZE
Tereza Krejčiříková,/en/players/285e789a/Tereza-Krejcirikova,True,2016-2025,"FW,MF","Czechia, Slavia Prague",CZE
Ondřej Kričfaluši,/en/players/b68bcbda/Ondrej-Kricfalusi,True,2022-2024,DF,"Teplice, Slavia Prague",CZE
Jakub Křišťan,/en/players/5a51caa1/Jakub-Kristan,True,2020-2024,MF,Teplice,CZE
Karolína Křivská,/en/players/bd3712b2/Karolina-Krivska,True,2016-2024,FW,"Slavia Prague, Czechia, Sparta Prague",CZE
Ladislav Krobot,/en/players/425ef293/Ladislav-Krobot,True,2019-2024,FW,"FK Pardubice, Mladá Boleslav",CZE
Lucie Kroupová,/en/players/fe39b811/Lucie-Kroupova,True,2023-2024,MF,Slavia Prague,CZE
Matouš Krulich,/en/players/dcd0f3ee/Matous-Krulich,True,2023-2024,FW,Jablonec,CZE
Filip Kubala,/en/players/eef3833d/Filip-Kubala,True,2015-2024,MF,"Baník Ostrava, Hradec Králové, Slovácko, Karviná",CZE
Matěj Kubista,/en/players/3d800c40/Matej-Kubista,True,2016-2018,MF,,CZE
Vojtěch Kubista,/en/players/27f54333/Vojtech-Kubista,True,2012-2024,DF,"Mladá Boleslav, Jablonec",CZE
Lucas Kubr,/en/players/7c041bb2/Lucas-Kubr,True,2022-2023,FW,,CZE
Jakub Kučera,/en/players/222771e3/Jakub-Kucera,True,2015-2024,MF,Hradec Králové,CZE
Tomáš Kučera,/en/players/ba099326/Tomas-Kucera,True,2012-2023,MF,"Teplice, Vysočina Jihlava, Viktoria Plzeň",CZE
Tomáš Kuchař,/en/players/50fe841b/Tomas-Kuchar,True,1998-2005,MF,"Slavia Prague, Shinnik Yaroslavl, Pogoń Szczecin",CZE
Jan Kuchta,/en/players/4bce9c16/Jan-Kuchta,True,2015-2024,FW,"Sparta Prague, Czechia, Slavia Prague, Slovan Liberec, Bohemians 1905, Slovácko, Lokomotiv Moscow, T",CZE
Martin Kudela,/en/players/306d448a/Martin-Kudela,True,2022-2023,MF,Slovácko,CZE
Ondřej Kukučka,/en/players/90e1afe1/Ondrej-Kukucka,True,2020-2024,DF,FK Pardubice,CZE
Jiří Kulhánek,/en/players/7b4a8d08/Jiri-Kulhanek,True,2017-2021,MF,"Sparta Prague, Opava, České Budějovice, Slovan Liberec, Mladá Boleslav, Spartak Trnava",CZE
Petr Kurka,/en/players/2a907ad0/Petr-Kurka,True,2020-2024,DF,FK Pardubice,CZE
Vasil Kušej,/en/players/c02311e7/Vasil-Kusej,True,2016-2024,"FW,MF","Mladá Boleslav, Czechia, Dresden U19, Dresden U17",CZE
Daniel Kutík,/en/players/6dfd4abc/Daniel-Kutik,True,2021-2023,DF,,CZE
Roman Květ,/en/players/69b2bb80/Roman-Kvet,True,2016-2024,MF,"Sivasspor, Viktoria Plzeň, Bohemians 1905, Příbram",CZE
Albert Labík,/en/players/5b4e16b9/Albert-Labik,True,2022-2024,DF,Teplice,CZE
Tomáš Ladra,/en/players/2914fac4/Tomas-Ladra,True,2018-2024,MF,"Mladá Boleslav, Jablonec",CZE
Štěpán Langer,/en/players/20cba602/Stepan-Langer,True,2021-2024,MF,Sigma Olomouc,CZE
Daniel Langhamer,/en/players/b450673f/Daniel-Langhamer,True,2020-2022,MF,,CZE
Radek Látal,/en/players/71c5d517/Radek-Latal,True,2019-2023,MF,"Sigma Olomouc, Karviná",CZE
Jan Lecjaks,/en/players/56dd5e10/Jan-Lecjaks,True,2009-2023,DF,"Young Boys, Anderlecht, Lokomotiva, Dinamo Zagreb, Vålerenga, Viktoria Plzeň, AC Omonia",CZE
Ondřej Lehoczki,/en/players/a128c8a4/Ondrej-Lehoczki,True,2018-2024,DF,Slovan Liberec,CZE
Michal Leibl,/en/players/8b8dd5f2/Michal-Leibl,True,2021-2024,MF,Hradec Králové,CZE
Jiří Letáček,/en/players/4a27412a/Jiri-Letacek,True,2020-2024,GK,"Baník Ostrava, FK Pardubice",CZE
Milan Lexa,/en/players/b2b345ce/Milan-Lexa,True,2022-2024,MF,Slovan Liberec,CZE
Ondřej Lingr,/en/players/66a7effe/Ondrej-Lingr,True,2016-2024,MF,"Slavia Prague, Feyenoord, Czechia, Karviná",CZE
David Lischka,/en/players/8e371868/David-Lischka,True,2015-2024,DF,"Baník Ostrava, Jablonec, Sparta Prague",CZE
Olivie Lukášová,/en/players/c247e22e/Olivie-Lukasova,True,2018-2024,GK,"Slavia Prague, Czechia",CZE
Adam Lupac,/en/players/5b7404f8/Adam-Lupac,True,2021-2024,MF,FK Pardubice,CZE
Milan Lutonský,/en/players/c336ce86/Milan-Lutonsky,True,2012-2018,MF,Zbrojovka Brno,CZE
Patrik Macej,/en/players/55360a4a/Patrik-Macej,True,2014-2015,GK,,CZE
Roman Macek,/en/players/0f45a0da/Roman-Macek,True,2016-2024,MF,"Lugano, Bari, Cremonese",CZE
David Macháček,/en/players/a9d98d6f/David-Machacek,True,2019-2021,MF,,CZE
David Machalík,/en/players/f0ec3073/David-Machalik,True,2015-2019,MF,Slovácko,CZE
Ondřej Machuča,/en/players/c6bfda32/Ondrej-Machuca,True,2015-2018,MF,Slovan Liberec,CZE
Aleš Mandous,/en/players/f3e82e37/Ales-Mandous,True,2018-2024,GK,"Slavia Prague, Czechia, Sigma Olomouc",CZE
Daniel Mareček,/en/players/8dcbb3fb/Daniel-Marecek,True,2019-2024,MF,"Mladá Boleslav, Slovácko, Bohemians 1905",CZE
Lukáš Mareček,/en/players/e6e92213/Lukas-Marecek,True,2009-2024,MF,"Teplice, Sparta Prague, Lokeren, Anderlecht, Heerenveen, Zbrojovka Brno, Czechia",CZE
Vojtěch Marek,/en/players/8cfe39f3/Vojtech-Marek,True,2020-2021,GK,,CZE
Dominik Mareš,/en/players/09eee0ac/Dominik-Mares,True,2021-2024,MF,FK Pardubice,CZE
Petr Mareš,/en/players/b9a7a845/Petr-Mares,True,2009-2023,DF,"Mladá Boleslav, Hradec Králové, Teplice, FK Rīgas Futbola skola",CZE
Vojtěch Mareš,/en/players/ed044b60/Vojtech-Mares,True,2016-2021,DF,,CZE
Nicole Marie Bryscejnová,/en/players/3f91b490/Nicole-Marie-Bryscejnova,True,2023-2024,GK,Slavia Prague,CZE
Jakub Markovič,/en/players/90185586/Jakub-Markovic,True,2019-2024,GK,"Baník Ostrava, FK Pardubice",CZE
Jakub Martinec,/en/players/ebccf125/Jakub-Martinec,True,2020-2024,MF,Jablonec,CZE
Lukáš Mašek,/en/players/048481fb/Lukas-Masek,True,2020-2024,MF,Mladá Boleslav,CZE
Lukáš Masopust,/en/players/4adc7b42/Lukas-Masopust,True,2012-2024,"DF,MF","Slavia Prague, Czechia, Jablonec, Vysočina Jihlava",CZE
Lukáš Matějka,/en/players/938ee44d/Lukas-Matejka,True,2020-2022,FW,"FK Pardubice, Viktoria Plzeň, České Budějovice",CZE
Marek Matějovský,/en/players/401cbfb4/Marek-Matejovsky,True,2006-2024,MF,"Mladá Boleslav, Sparta Prague, Reading, Czechia",CZE
Aleš Matějů,/en/players/deb748c9/Ales-Mateju,True,2014-2024,DF,"Palermo, Spezia, Brescia, Viktoria Plzeň, Příbram, Czechia, Brighton & Hove Albion U23, Venezia",CZE
Jakub Matoušek,/en/players/faa1a9a5/Jakub-Matousek,True,2018-2024,MF,"FK Pardubice, Sigma Olomouc",CZE
Jan Matoušek,/en/players/781cff03/Jan-Matousek,True,2016-2024,MF,"Bohemians 1905, Czechia, Slovan Liberec, Jablonec, Příbram, Slavia Praha",CZE
František Matys,/en/players/2cf60a64/Frantisek-Matys,True,2023-2024,DF,Sigma Olomouc,CZE
Jan Mejdr,/en/players/4374faeb/Jan-Mejdr,True,2015-2024,DF,"Sparta Prague, Hradec Králové",CZE
Martin Melichar,/en/players/4ae5b9db/Martin-Melichar,True,2019-2021,GK,Příbram,CZE
Jiří Mezera,/en/players/fbeba82e/Jiri-Mezera,True,2019-2021,DF,Příbram,CZE
Ondřej Mihálik,/en/players/b1566bbe/Ondrej-Mihalik,True,2014-2024,FW,"Slovácko, Jablonec, Viktoria Plzeň, České Budějovice, Jong AZ",CZE
Václav Míka,/en/players/91802d1b/Vaclav-Mika,True,2020-2022,DF,,CZE
Jan Mikula,/en/players/dbad5a31/Jan-Mikula,True,2013-2024,DF,"Slovan Liberec, Slavia Prague, Vysočina Jihlava",CZE
Petr Mikulec,/en/players/014f544b/Petr-Mikulec,True,2016-2024,GK,Mladá Boleslav,CZE
Štěpán Míšek,/en/players/06ad7fbe/Stepan-Misek,True,2023-2024,MF,FK Pardubice,CZE
Pavel Moulis,/en/players/865136d3/Pavel-Moulis,True,2013-2022,FW,"Teplice, Sigma Olomouc, Jablonec, Příbram",CZE
Miroslava Mrázová,/en/players/5df711e0/Miroslava-Mrazova,True,2022-2025,MF,Czechia,CZE
Lukáš Musil,/en/players/ad1abb1b/Lukas-Musil,True,2020-2021,MF,,CZE
Ladislav Mužík,/en/players/2711ab1a/Ladislav-Muzik,True,2021-2024,FW,"Bohemians 1905, Mladá Boleslav",CZE
Marek Naskos,/en/players/b40bc8c7/Marek-Naskos,True,2022-2023,MF,,CZE
Jan Navrátil,/en/players/8259645d/Jan-Navratil,True,2009-2024,"FW,MF","Sigma Olomouc, Slovácko, Slovan Liberec",CZE
Jaroslav Navrátil,/en/players/b02d6c37/Jaroslav-Navratil,True,2012-2024,"FW,MF","Kisvárda, Heracles Almelo, Go Ahead Eagles",CZE
Jakub Nečas,/en/players/8d55efe6/Jakub-Necas,True,2016-2023,FW,"Bohemians 1905, Slovan Liberec, Zbrojovka Brno, Mladá Boleslav",CZE
Tomáš Necid,/en/players/af97a8af/Tomas-Necid,True,2006-2024,FW,"Bohemians 1905, CSKA Moscow, ADO Den Haag, Slavia Prague, Bursaspor, Czechia, Zwolle, PAOK, Legia Wa",CZE
Simona Necidová,/en/players/f09d97e5/Simona-Necidova,True,2016-2024,"DF,FW","Slavia Prague, Czechia",CZE
Luděk Němeček,/en/players/82e78a35/Ludek-Nemecek,True,2018-2024,GK,Teplice,CZE
Filip Novák,/en/players/e0f613ad/Filip-Novak,True,2011-2024,DF,"Sigma Olomouc, Jablonec, Midtjylland, Trabzonspor, Fenerbahçe, Czechia",CZE
Pavel Novák,/en/players/83d26946/Pavel-Novak,True,2009-2022,DF,České Budějovice,CZE
Vojtěch Novák,/en/players/b8ca2652/Vojtech-Novak,True,2019-2024,MF,Bohemians 1905,CZE
Filip Novotný,/en/players/2a74e9ad/Filip-Novotny,True,2015-2023,MF,Hradec Králové,CZE
Ondřej Novotný,/en/players/52256aba/Ondrej-Novotny,True,2016-2022,FW,Sparta Prague,CZE
Martin Nový,/en/players/336c2b37/Martin-Novy,True,2016-2023,DF,"Příbram, Bohemians 1905",CZE
Zdeněk Ondrášek,/en/players/8d120526/Zdenek-Ondrasek,True,2009-2024,FW,"České Budějovice, Tromsø, Wisła Kraków, Viktoria Plzeň, FC Dallas, Czechia",CZE
Pavel Osmančík,/en/players/ba0801f6/Pavel-Osmancik,True,2018-2024,FW,"České Budějovice, Bohemians 1905",CZE
Tomáš Ostrák,/en/players/3ba95f20/Tomas-Ostrak,True,2016-2024,MF,"St. Louis City, Köln U19, Karviná, Köln U17, Hartberg, Köln",CZE
Ondřej Pachlopník,/en/players/eb085f02/Ondrej-Pachlopnik,True,2020-2023,MF,Zbrojovka Brno,CZE
Jan Paluska,/en/players/9c87af24/Jan-Paluska,True,2023-2024,DF,Viktoria Plzeň,CZE
Filip Panák,/en/players/97e996a7/Filip-Panak,True,2016-2024,"DF,MF","Sparta Prague, Karviná",CZE
David Pašek,/en/players/08de9276/David-Pasek,True,2010-2017,"FW,MF",Zbrojovka Brno,CZE
Martin Pastornicky,/en/players/a5440802/Martin-Pastornicky,True,2016-2020,GK,Karviná,CZE
Vojtech Patrak,/en/players/bb833a0a/Vojtech-Patrak,True,2019-2024,MF,"FK Pardubice, Jablonec, Sparta Prague",CZE
Radka Paulenová,/en/players/0da5137c/Radka-Paulenova,True,2020-2021,MF,,CZE
David Pavelka,/en/players/1295b5e3/David-Pavelka,True,2010-2024,MF,"Sparta Prague, Kasımpaşa, Slovan Liberec, Czechia, Slovácko",CZE
Jiří Pavlenka,/en/players/0a1cb833/Jiri-Pavlenka,True,2012-2024,GK,"Werder Bremen, Czechia, Baník Ostrava, Slavia Prague",CZE
David Pech,/en/players/cde89a9d/David-Pech,True,2018-2023,MF,"Mladá Boleslav, Slavia Prague",CZE
Dominik Pech,/en/players/e04cd5f2/Dominik-Pech,True,2022-2024,MF,Slavia Prague,CZE
Alena Pěčková,/en/players/fe1d5a78/Alena-Peckova,True,2022-2025,MF,Czechia,CZE
Tomáš Pekhart,/en/players/20dbf9e0/Tomas-Pekhart,True,2008-2024,FW,"Legia Warsaw, Nürnberg, AEK Athens, Las Palmas, Jablonec, Czechia, Ingolstadt 04, Gaziantep FK, Spar",CZE
Nicolas Penner,/en/players/253c786f/Nicolas-Penner,True,2021-2024,MF,"Slovan Liberec, České Budějovice",CZE
Jaroslav Peřina,/en/players/ee351599/Jaroslav-Perina,True,2018-2020,MF,,CZE
Luděk Pernica,/en/players/51a56075/Ludek-Pernica,True,2009-2023,DF,"Jablonec, Viktoria Plzeň, Zbrojovka Brno",CZE
Jakub Pesek,/en/players/1d54e8f8/Jakub-Pesek,True,2014-2024,MF,"Sparta Prague, Slovan Liberec, Czechia, České Budějovice",CZE
Ondřej Petrák,/en/players/3e81a228/Ondrej-Petrak,True,2010-2024,MF,"Bohemians 1905, Nürnberg, Slavia Prague, Dresden",CZE
Tomáš Petrášek,/en/players/cffc27c7/Tomas-Petrasek,True,2019-2024,DF,"Jeonbuk Hyundai Motors FC, Raków Częstochowa, Czechia",CZE
Milan Petržela,/en/players/74bafc9c/Milan-Petrzela,True,2007-2024,MF,"Slovácko, Viktoria Plzeň, Augsburg, Czechia",CZE
Samuel Pikolon,/en/players/0bf814ff/Samuel-Pikolon,True,2022-2024,FW,Slavia Prague,CZE
Václav Pilař,/en/players/b5b2e1ba/Vaclav-Pilar,True,2010-2024,"FW,MF","Hradec Králové, Viktoria Plzeň, Jablonec, Sigma Olomouc, Czechia, Freiburg, Slovan Liberec",CZE
Jiří Piroch,/en/players/55f98b4e/Jiri-Piroch,True,2017-2019,GK,Karviná,CZE
Ivana Pižlová,/en/players/1988baeb/Ivana-Pizlova,True,2016-2025,GK,Sparta Prague,CZE
Dominik Plechaty,/en/players/8cd7091d/Dominik-Plechaty,True,2018-2024,DF,"Slovan Liberec, Jablonec, Sparta Prague, Mladá Boleslav",CZE
Dominik Plestil,/en/players/2b1ae624/Dominik-Plestil,True,2017-2024,MF,"Jablonec, Teplice",CZE
Jakub Plšek,/en/players/dbf55478/Jakub-Plsek,True,2012-2024,MF,"Puskás Akadémia, Sigma Olomouc",CZE
Aneta Pochmanová,/en/players/e68175d4/Aneta-Pochmanova,True,2019-2025,MF,"Czechia, Sparta Prague",CZE
Karel Pojezný,/en/players/d21e3b0c/Karel-Pojezny,True,2021-2024,DF,"Baník Ostrava, FK Pardubice",CZE
Jakub Pokorný,/en/players/d6b279e1/Jakub-Pokorny,True,2017-2024,DF,"Sigma Olomouc, Baník Ostrava",CZE
Barbora Polcarová,/en/players/a520a02f/Barbora-Polcarova,True,2022-2023,MF,,CZE
Matěj Polidar,/en/players/d1bf91e0/Matej-Polidar,True,2018-2024,DF,"Jablonec, Příbram, Sparta Prague",CZE
Radek Porcal,/en/players/ae06b80f/Radek-Porcal,True,2016-2020,GK,Slovácko,CZE
Martin Pospíšil,/en/players/7c7e91b0/Martin-Pospisil,True,2010-2024,MF,"Sigma Olomouc, Jagiellonia, Jablonec, Viktoria Plzeň",CZE
Roman Potočný,/en/players/6b5814c8/Roman-Potocny,True,2010-2023,FW,"Slovan Liberec, Teplice, Baník Ostrava, České Budějovice, Fastav Zlín",CZE
Tomáš Poznar,/en/players/5ef85695/Tomas-Poznar,True,2015-2022,FW,"Fastav Zlín, Baník Ostrava, Viktoria Plzeň, Bruk-Bet Termalica Nieciecza",CZE
Filip Prebsl,/en/players/39731086/Filip-Prebsl,True,2021-2024,DF,Slovan Liberec,CZE
Dominik Preisler,/en/players/f0a7fdb8/Dominik-Preisler,True,2014-2024,DF,"Slovan Liberec, Mladá Boleslav, Dukla Prague",CZE
Jakub Přichystal,/en/players/ac79cc66/Jakub-Prichystal,True,2014-2024,FW,"Sigma Olomouc, Zbrojovka Brno",CZE
Tomáš Přikryl,/en/players/ae9b7928/Tomas-Prikryl,True,2010-2024,"FW,MF","Warta Poznań, Jagiellonia, Sparta Prague, Mladá Boleslav, Sigma Olomouc, Dukla Prague",CZE
Václav Prošek,/en/players/0d35552c/Vaclav-Prosek,True,2010-2022,MF,"Slavia Prague, Teplice",CZE
Lukáš Provod,/en/players/8f21b7bd/Lukas-Provod,True,2019-2024,MF,"Slavia Prague, Czechia, České Budějovice",CZE
Petr Pudhorocký,/en/players/7b4986c2/Petr-Pudhorocky,True,2022-2024,MF,Hradec Králové,CZE
Adam Pudil,/en/players/c7c26c97/Adam-Pudil,True,2021-2023,FW,,CZE
Miloš Pudil,/en/players/cd51961f/Milos-Pudil,True,2021-2022,DF,,CZE
Matěj Pulkrab,/en/players/2c320058/Matej-Pulkrab,True,2015-2024,FW,"Mladá Boleslav, Sparta Prague, Slovan Liberec, Bohemians 1905, Sandhausen",CZE
David Puškáč,/en/players/f9078d19/David-Puskac,True,2018-2024,FW,"Bohemians 1905, Opava",CZE
Michael Rabušic,/en/players/eab5c31f/Michael-Rabusic,True,2009-2024,FW,"Slovan Liberec, Zbrojovka Brno, Vysočina Jihlava, Haladás, Perugia, Crotone, České Budějovice, Hella",CZE
Filip Rada,/en/players/a387c530/Filip-Rada,True,2011-2019,GK,Dukla Prague,CZE
Jakub Rada,/en/players/7ab59ec0/Jakub-Rada,True,2013-2024,MF,"Hradec Králové, Bohemians 1905, Mladá Boleslav, Spartak Trnava",CZE
Matěj Radosta,/en/players/adbb8975/Matej-Radosta,True,2018-2024,MF,Teplice,CZE
Michaela Radová,/en/players/1f69b403/Michaela-Radova,True,2022-2025,GK,Czechia,CZE
Tomas Rataj,/en/players/acb63228/Tomas-Rataj,True,2020-2021,DF,Opava,CZE
Michal Reichl,/en/players/46133485/Michal-Reichl,True,2015-2024,GK,"Bohemians 1905, Sigma Olomouc, Hradec Králové",CZE
Petr Reinberk,/en/players/047f3571/Petr-Reinberk,True,2010-2024,"DF,MF",Slovácko,CZE
Rudolf Reiter,/en/players/8548b23b/Rudolf-Reiter,True,2018-2024,MF,"Fastav Zlín, Baník Ostrava, Bohemians 1905, Zbrojovka Brno",CZE
Michal Řezáč,/en/players/4dee1869/Michal-Rezac,True,2014-2015,DF,,CZE
Jakub Rezek,/en/players/69b59740/Jakub-Rezek,True,2016-2022,MF,"Slovácko, FK Pardubice",CZE
Jakub Řezníček,/en/players/1432d037/Jakub-Reznicek,True,2007-2023,FW,"Zbrojovka Brno, Příbram, Mladá Boleslav, Teplice, České Budějovice, Viktoria Plzeň, Sigma Olomouc, S",CZE
Jan Reznicek,/en/players/630c7cee/Jan-Reznicek,True,2018-2021,MF,Opava,CZE
Radim Řezník,/en/players/0f5e0b8a/Radim-Reznik,True,2008-2024,DF,"Viktoria Plzeň, Baník Ostrava, Mladá Boleslav, Czechia",CZE
Adam Richter,/en/players/80b12852/Adam-Richter,True,2016-2023,GK,,CZE
Marek Richter,/en/players/2c0298dd/Marek-Richter,True,2017-2018,DF,,CZE
Markéta Ringelová,/en/players/1b5a202b/Marketa-Ringelova,True,2016-2023,"FW,MF","Czechia, SKV Altenmarkt, Sparta Prague",CZE
Barbora Růžičková,/en/players/4fd3b69f/Barbora-Ruzickova,True,2019-2023,GK,Czechia,CZE
Kristýna Růžičková,/en/players/b2b920b8/Kristyna-Ruzickova,True,2022-2025,FW,"Slavia Prague, Czechia",CZE
Petr Rybička,/en/players/ea0f8c98/Petr-Rybicka,True,2016-2023,FW,Hradec Králové,CZE
Adam Rychly,/en/players/0fa807f4/Adam-Rychly,True,2018-2021,MF,Opava,CZE
Matěj Ryneš,/en/players/3170788d/Matej-Rynes,True,2020-2024,MF,"Sparta Prague, Hradec Králové",CZE
Michal Sáček,/en/players/e28245d9/Michal-Sacek,True,2015-2024,"DF,MF","Jagiellonia, Sparta Prague",CZE
Lukáš Sadílek,/en/players/fa18b6cc/Lukas-Sadilek,True,2014-2024,MF,"Sparta Prague, Czechia, Slovácko",CZE
Michal Sadílek,/en/players/7c9fa389/Michal-Sadilek,True,2016-2024,"DF,FW","Twente, Czechia, PSV Eindhoven, Slovan Liberec, Jong PSV",CZE
Daniel Samek,/en/players/adda902f/Daniel-Samek,True,2020-2024,DF,"Lecce, Slavia Prague",CZE
Jakub Šašinka,/en/players/2b16b715/Jakub-Sasinka,True,2014-2020,FW,"Baník Ostrava, Karviná",CZE
Ondřej Šašinka,/en/players/0e171827/Ondrej-Sasinka,True,2015-2024,FW,"Hradec Králové, Baník Ostrava, Slovácko",CZE
Jan Schaffartzik,/en/players/4efc91de/Jan-Schaffartzik,True,2018-2021,MF,Opava,CZE
Patrik Schick,/en/players/5d4f7d61/Patrik-Schick,True,2013-2024,FW,"Leverkusen, Czechia, Roma, Sampdoria, RB Leipzig, Bohemians 1905, Sparta Prague",CZE
Petr Schwarz,/en/players/21fcb3af/Petr-Schwarz,True,2011-2024,MF,"Śląsk Wrocław, Raków Częstochowa, Hradec Králové",CZE
Jan Šeda,/en/players/836c8a3a/Jan-Seda,True,2009-2024,GK,"Mladá Boleslav, RKC Waalwijk",CZE
Richard Sedláček,/en/players/0e5dcb3d/Richard-Sedlacek,True,2018-2024,MF,"VVV-Venlo, Jong AZ",CZE
Jan Sedlák,/en/players/a44a2400/Jan-Sedlak,True,2014-2024,DF,"Ruch Chorzów, Zbrojovka Brno, Sigma Olomouc",CZE
Václav Sejk,/en/players/fde5fc24/Vaclav-Sejk,True,2021-2024,FW,"Roda JC Kerkrade, Sparta Prague, Jablonec, Teplice",CZE
Jakub Selnar,/en/players/711f1175/Jakub-Selnar,True,2018-2019,FW,,CZE
