Name,url,Active,Years Played,Position,Clubs Played,IOC
Eduard Rroca,/en/players/3fd41369/Eduard-Rroca,True,2022-2024,"FW,MF",İstanbulspor,ALB
Kristian Rroku,/en/players/8a16bde2/Kristian-Rroku,True,2021-2022,GK,,ALB
Simon Rrumbullaku,/en/players/9f1ad9e4/Simon-Rrumbullaku,True,2013-2023,DF,"UTA Arad, Chindia Târgoviște, Panetolikos, Ionikos, PAS Giannina",ALB
Armando Sadiku,/en/players/8b6d1830/Armando-Sadiku,True,2013-2024,FW,"Albania, Mohun Bagan, Zürich, Málaga, Cartagena, Lugano, Las Palmas, Legia Warszawa, Vaduz, Bolívar,",ALB
Loret Sadiku,/en/players/ec5867a5/Loret-Sadiku,True,2011-2024,"DF,MF","Kasımpaşa, Helsingborg, Mersin İdmanyurdu, Hammarby, Värnamo",ALB
Sina Samuele,/en/players/67b8cdd1/Sina-Samuele,True,2023-2024,DF,FeralpiSalò,ALB
Arbion Seferi,/en/players/77cf63a0/Arbion-Seferi,True,2021-2022,FW,,ALB
Taulant Seferi,/en/players/fdd6cad9/Taulant-Seferi,True,2014-2024,"FW,MF","Albania, Xamax, Vorskla Poltava, Young Boys",ALB
Lindon Selahi,/en/players/7fd62e82/Lindon-Selahi,True,2017-2024,MF,"Rijeka, Albania, Twente, Willem II",ALB
Ermis Selimaj,/en/players/6f4eb1fb/Ermis-Selimaj,True,2022-2023,DF,,ALB
Gentian Selmani,/en/players/e641514a/Gentian-Selmani,True,2018-2023,GK,Albania,ALB
Eniss Shabani,/en/players/0c88efca/Eniss-Shabani,True,2018-2023,MF,"Mainz 05 U17, Mainz 05 U19",ALB
Meritan Shabani,/en/players/012c38ec/Meritan-Shabani,True,2016-2024,MF,"Grasshopper, Bayern Munich U19, Wolverhampton Wanderers U23, VVV-Venlo, Bayern Munich II, Bayern Mun",ALB
Fabian Shahaj,/en/players/56fea3e0/Fabian-Shahaj,True,2021-2024,FW,Oss,ALB
Juljan Shehu,/en/players/9b990ea2/Juljan-Shehu,True,2022-2024,MF,Widzew Łódź,ALB
Alen Sherri,/en/players/eebf35b6/Alen-Sherri,True,2021-2024,GK,Albania,ALB
Cristian Shiba,/en/players/3ccb4608/Cristian-Shiba,True,2023-2024,DF,FC Südtirol,ALB
Cristian Shpendi,/en/players/9e87f00c/Cristian-Shpendi,True,2023-2024,FW,Cesena,ALB
Steven Shpendi,/en/players/fd987f24/Steven-Shpendi,True,2023-2024,FW,Empoli,ALB
