Name,url,Active,Years Played,Position,Clubs Played,IOC
Kacper Duda,/en/players/13bd88f0/Kacper-Duda,True,2019-2021,MF,,POL
Mateusz Dudek,/en/players/2d7f84bf/Mateusz-Dudek,True,2020-2024,GK,Stal Mielec,POL
Karol Dybowski,/en/players/dea1745c/Karol-Dybowski,True,2018-2019,GK,,POL
Patryk Dziczek,/en/players/5b090190/Patryk-Dziczek,True,2014-2024,MF,"Piast Gliwice, Poland, Salernitana",POL
Xavier Dziekonski,/en/players/06a748a2/Xavier-Dziekonski,True,2019-2024,GK,"Korona Kielce, Jagiellonia",POL
Franciszek Dziewicki,/en/players/a7928cc3/Franciszek-Dziewicki,True,2023-2024,DF,Cracovia,POL
Maksymilian Dziuba,/en/players/9810b2ba/Maksymilian-Dziuba,True,2023-2024,MF,Lech Poznań,POL
Daniel Dziwniel,/en/players/2073b5eb/Daniel-Dziwniel,True,2011-2022,DF,"Ruch Chorzów, Zagłębie Lubin, Górnik Łęczna, Kickers Offenbach, Korona Kielce, St. Gallen",POL
Adam Dźwigała,/en/players/75edc8ce/Adam-Dzwigala,True,2012-2024,DF,"St Pauli, Wisła Płock, Jagiellonia, Aves, Górnik Łęczna, Lechia Gdańsk, Górnik Zabrze",POL
Wiktor Długosz,/en/players/88e29dad/Wiktor-Dlugosz,True,2018-2024,DF,"Ruch Chorzów, Raków Częstochowa, Korona Kielce",POL
Bartłomiej Eizenchart,/en/players/04171f21/Bartlomiej-Eizenchart,True,2019-2023,MF,,POL
Łukasz Fabiański,/en/players/9328b835/Lukasz-Fabianski,True,2005-2024,GK,"West Ham United, Swansea City, Legia Warszawa, Arsenal, Poland",POL
Michał Feliks,/en/players/0e38d955/Michal-Feliks,True,2022-2024,FW,"Ruch Chorzów, Radomiak Radom",POL
Rafał Figiel,/en/players/52b555de/Rafal-Figiel,True,2020-2021,MF,Podbeskidzie,POL
Karol Fila,/en/players/50ac8941/Karol-Fila,True,2016-2024,DF,"Strasbourg, Lechia Gdańsk, Zulte Waregem",POL
Maciej Firlej,/en/players/53db97f9/Maciej-Firlej,True,2018-2024,FW,"Puszcza Niepołomice, Ruch Chorzów",POL
Marcin Flis,/en/players/be9d3d7e/Marcin-Flis,True,2012-2024,DF,"ŁKS Łódź, Stal Mielec, GKS Bełchatów, Piast Gliwice",POL
Konrad Forenc,/en/players/970be19b/Konrad-Forenc,True,2015-2024,GK,"Korona Kielce, Zagłębie Lubin",POL
Dariusz Formella,/en/players/e855f6b1/Dariusz-Formella,True,2013-2024,"FW,MF","Phoenix Rising, Lech Poznań, Sacramento Republic, Oakland Roots, Pogoń Szczecin, Arka Gdynia",POL
Mariusz Fornalczyk,/en/players/86a7d71b/Mariusz-Fornalczyk,True,2020-2024,MF,"Pogoń Szczecin, Korona Kielce",POL
Tomasz Foszmańczyk,/en/players/3af18d65/Tomasz-Foszmanczyk,True,2012-2024,MF,"Ruch Chorzów, Bruk-Bet Termalica Nieciecza, Korona Kielce",POL
Przemysław Frankowski,/en/players/00a8d210/Przemyslaw-Frankowski,True,2012-2024,"DF,FW","Lens, Poland, Jagiellonia, Chicago Fire, Lechia Gdańsk",POL
Dominik Frelek,/en/players/12d2a65d/Dominik-Frelek,True,2020-2021,MF,Podbeskidzie,POL
Damian Gąska,/en/players/0693653e/Damian-Gaska,True,2014-2022,"FW,MF","Śląsk Wrocław, Górnik Łęczna, Unterhaching",POL
Szymon Gałązka,/en/players/a7052184/Szymon-Galazka,True,2023-2024,MF,Korona Kielce,POL
Fryderyk Gerbowski,/en/players/df3e7410/Fryderyk-Gerbowski,True,2020-2023,MF,"Stal Mielec, Wisła Płock",POL
Lukasz Gerstenstein,/en/players/fdc242e4/Lukasz-Gerstenstein,True,2022-2024,MF,Stal Mielec,POL
Krystian Getinger,/en/players/acc6566a/Krystian-Getinger,True,2020-2024,"DF,MF",Stal Mielec,POL
Rafał Gikiewicz,/en/players/17376543/Rafal-Gikiewicz,True,2008-2024,GK,"Widzew Łódź, Ankaragücü, Augsburg, Union Berlin, Eintracht Braunschweig, Śląsk Wrocław, Jagiellonia,",POL
Filip Gil,/en/players/f388434b/Filip-Gil,True,2023-2024,DF,Puszcza Niepołomice,POL
Grzegorz Glapka,/en/players/80e836d9/Grzegorz-Glapka,True,2023-2024,FW,ŁKS Łódź,POL
Kamil Glik,/en/players/c6056d58/Kamil-Glik,True,2008-2024,"DF,MF","Cracovia, Torino, Monaco, Poland, Benevento, Piast Gliwice, Bari, Palermo",POL
Michał Gliwa,/en/players/cce2e576/Michal-Gliwa,True,2008-2022,GK,"Zagłębie Lubin, Sandecja Nowy Sącz, Polonia Warszawa, Pandurii Târgu Jiu, Raków Częstochowa, Stal Mi",POL
Bartosz Glogowski,/en/players/30c964ba/Bartosz-Glogowski,True,2023-2024,GK,Śląsk Wrocław,POL
Janusz Gol,/en/players/5ca175e7/Janusz-Gol,True,2008-2022,MF,"Amkar Perm, GKS Bełchatów, Legia Warszawa, Cracovia, Górnik Łęczna, Dinamo București",POL
Wojciech Golla,/en/players/71bb1661/Wojciech-Golla,True,2012-2024,"DF,MF","Puskás Akadémia, NEC Nijmegen, Śląsk Wrocław, Pogoń Szczecin",POL
Ricardo Gonçalves,/en/players/575ab060/Ricardo-Goncalves,True,2023-2024,MF,ŁKS Łódź,POL
Jakub Gorski,/en/players/7e37e10f/Jakub-Gorski,True,2019-2020,FW,,POL
Maciej Górski,/en/players/8d1e57ed/Maciej-Gorski,True,2009-2019,FW,"Korona Kielce, Jagiellonia, Legia Warszawa",POL
