Name,url,Active,Years Played,Position,Clubs Played,IOC
Fabian Gmeiner,/en/players/31141bb1/Fabian-Gmeiner,True,2016-2024,DF,SC Austria Lustenau,AUT
Paul Gobara,/en/players/7eda5cc3/Paul-Gobara,True,2019-2020,DF,,AUT
Thomas Goiginger,/en/players/e1ba3d5a/Thomas-Goiginger,True,2014-2024,"FW,MF","LASK, Osnabrück, Grödig",AUT
Julian Gölles,/en/players/1f8de9f2/Julian-Golles,True,2019-2024,"DF,MF","Blau-Weiß Linz, WSG Tirol",AUT
Manfred Gollner,/en/players/3046fcff/Manfred-Gollner,True,2009-2023,DF,"Hartberg, Wolfsberger AC, Kapfenberger",AUT
Alexander Gorgon,/en/players/c7e0f364/Alexander-Gorgon,True,2010-2024,MF,"Pogoń Szczecin, Austria Wien, Rijeka",AUT
Elena Gößler,/en/players/182f5eef/Elena-Gossler,True,2023-2024,MF,Sturm Graz,AUT
Thomas Gösweiner,/en/players/b1eef61d/Thomas-Gosweiner,True,2013-2021,FW,,AUT
Vivien Grabenhofer,/en/players/f52e27c9/Vivien-Grabenhofer,True,2023-2024,GK,SV Neulengbach,AUT
Pius Grabher,/en/players/a3952d76/Pius-Grabher,True,2022-2024,MF,SC Austria Lustenau,AUT
Sophie Grafl,/en/players/d8e9a6f9/Sophie-Grafl,True,2020-2024,MF,"SV Neulengbach, SKV Altenmarkt",AUT
Matthias Gragger,/en/players/08a4a2f9/Matthias-Gragger,True,2020-2023,DF,Ried,AUT
Adrian Grbić,/en/players/4a987ffa/Adrian-Grbic,True,2015-2024,"FW,MF","Lorient, Luzern, Rheindorf Altach, Clermont Foot, Vitesse, Stuttgart II, Valenciennes, Austria",AUT
Michael Gregoritsch,/en/players/8e235926/Michael-Gregoritsch,True,2009-2024,"FW,MF","Freiburg, Austria, Augsburg, Hamburger SV, Kapfenberger, Bochum, Schalke 04, St. Pauli",AUT
Patrick Greil,/en/players/0a10b8ec/Patrick-Greil,True,2021-2024,MF,"Rapid Wien, Sandhausen, SK Austria Klagenfurt",AUT
Armin Gremsl,/en/players/8b76271a/Armin-Gremsl,True,2020-2023,GK,,AUT
Daniel Gremsl,/en/players/44a01e18/Daniel-Gremsl,True,2012-2019,MF,Zwickau,AUT
Leon Grgic,/en/players/010857ca/Leon-Grgic,True,2022-2024,FW,Sturm Graz,AUT
Lukas Grgic,/en/players/b0151137/Lukas-Grgic,True,2017-2024,MF,"Rapid Wien, Hajduk Split, LASK Linz, WSG Tirol",AUT
Florian Grillitsch,/en/players/ffbbc83b/Florian-Grillitsch,True,2015-2024,"DF,MF","Hoffenheim, Austria, Werder Bremen, Ajax, Werder Bremen II",AUT
Vanessa Gritzner,/en/players/67a1d76c/Vanessa-Gritzner,True,2016-2024,GK,Sturm Graz,AUT
