Name,url,Active,Years Played,Position,Clubs Played,IOC
Marco Ballabio,/en/players/07d967fd/Marco-Ballabio,True,2020-2021,MF,,ITA
Marco Ballarini,/en/players/8cb494c9/Marco-Ballarini,True,2019-2022,MF,,ITA
Mario Balotelli,/en/players/8ff07990/Mario-Balotelli,True,2007-2024,FW,"Adana Demirspor, Milan, Nice, Internazionale, Manchester City, Liverpool, Italy, Brescia, Sion, Mars",ITA
Filippo Bandinelli,/en/players/d44360be/Filippo-Bandinelli,True,2015-2024,MF,"Spezia, Empoli, Latina, Benevento, Perugia",ITA
Emanuele Banfi,/en/players/98a84ab3/Emanuele-Banfi,True,2023-2024,FW,Virtus Entella,ITA
Cristiano Bani,/en/players/13d46f49/Cristiano-Bani,True,2018-2019,MF,,ITA
Mattia Bani,/en/players/0821331c/Mattia-Bani,True,2014-2024,DF,"Genoa, Pro Vercelli, Chievo, Bologna, Parma",ITA
Benedetto Barba,/en/players/2a7e2610/Benedetto-Barba,True,2021-2022,DF,,ITA
Federico Barba,/en/players/c010b898/Federico-Barba,True,2012-2024,DF,"Como, Benevento, Empoli, Sporting Gijón, Chievo, Pisa, Grosseto, Valladolid",ITA
Gianluca Barba,/en/players/62c2fc5e/Gianluca-Barba,True,2017-2021,"DF,MF",,ITA
Andrea Barberis,/en/players/32ebfe1e/Andrea-Barberis,True,2013-2024,MF,"Pisa, Crotone, Monza, Varese",ITA
Tommaso Barbieri,/en/players/6f1d7aa8/Tommaso-Barbieri,True,2019-2024,DF,"Pisa, Juventus",ITA
Francesco Bardi,/en/players/0acda699/Francesco-Bardi,True,2009-2024,GK,"Reggiana, Frosinone, Livorno, Novara, Chievo, Bologna",ITA
Nicolò Barella,/en/players/6928979a/Nicolo-Barella,True,2014-2024,MF,"Internazionale, Italy, Cagliari, Como",ITA
Alberto Barison,/en/players/1c05be9c/Alberto-Barison,True,2016-2023,DF,"Pordenone Calcio, Bassano Virtus 55 S.T.",ITA
Luca Barlocco,/en/players/c532424c/Luca-Barlocco,True,2014-2021,DF,"Vicenza, Pro Vercelli",ITA
Antonio Barone,/en/players/2a397bd5/Antonio-Barone,True,2023-2024,DF,Cosenza,ITA
Mario Barone,/en/players/e2a1b9ad/Mario-Barone,True,2018-2019,MF,,ITA
Riccardo Baroni,/en/players/96ed2108/Riccardo-Baroni,True,2016-2021,DF,,ITA
Davide Barosi,/en/players/fea55381/Davide-Barosi,True,2017-2024,GK,Ascoli,ITA
Antonio Barreca,/en/players/6a189491/Antonio-Barreca,True,2014-2024,"DF,MF","Sampdoria, Cagliari, Cittadella, Torino, Lecce, Genoa, Monaco, Fiorentina",ITA
Viola Bartalini,/en/players/8b79b05e/Viola-Bartalini,True,2021-2024,GK,Fiorentina,ITA
Davide Bartesaghi,/en/players/7e0b6c50/Davide-Bartesaghi,True,2023-2024,DF,Milan,ITA
Andrea Bartoccioni,/en/players/aaf357cc/Andrea-Bartoccioni,True,2023-2024,GK,Milan,ITA
Elisa Bartoli,/en/players/0ca0afb1/Elisa-Bartoli,True,2013-2025,DF,"AS Roma, Italy, Fiorentina",ITA
Paolo Bartolomei,/en/players/6029a945/Paolo-Bartolomei,True,2014-2023,MF,"Spezia, Cittadella, Cremonese, Perugia",ITA
Federico Baschirotto,/en/players/5a08ee41/Federico-Baschirotto,True,2019-2024,DF,"Lecce, Ascoli",ITA
Daniele Baselli,/en/players/ea06dd97/Daniele-Baselli,True,2011-2024,MF,"Como, Torino, Atalanta, Cittadella, Cagliari",ITA
Matteo Bassi,/en/players/97ab8ac2/Matteo-Bassi,True,2022-2023,MF,,ITA
Alberto Basso,/en/players/2ce215f2/Alberto-Basso,True,2022-2023,FW,,ITA
Alessandro Bassoli,/en/players/87dfa187/Alessandro-Bassoli,True,2009-2022,DF,"Pordenone Calcio, Modena, Cremonese, FC Südtirol",ITA
Alessandro Bastoni,/en/players/75b86fb3/Alessandro-Bastoni,True,2016-2024,DF,"Internazionale, Italy, Parma, Atalanta",ITA
Simone Bastoni,/en/players/1ac232b8/Simone-Bastoni,True,2014-2024,"DF,MF","Spezia, Empoli",ITA
Veronica Battelani,/en/players/1847e6ef/Veronica-Battelani,True,2018-2024,MF,"Sampdoria, Sassuolo, ASD Calcio Pomigliano",ITA
Noemi Battilana,/en/players/7aa89203/Noemi-Battilana,True,2023-2024,MF,Internazionale,ITA
Thomas Battistella,/en/players/1ebee5ea/Thomas-Battistella,True,2018-2024,MF,Modena,ITA
Elena Battistini,/en/players/964a7610/Elena-Battistini,True,2020-2024,DF,"ASD Calcio Pomigliano, Sampdoria",ITA
Matteo Battistini,/en/players/17f7098a/Matteo-Battistini,True,2016-2024,DF,Calcio Lecco 1912,ITA
Cristian Battocchio,/en/players/0f9b8301/Cristian-Battocchio,True,2010-2024,MF,"Chennaiyin, Brest, Watford, Virtus Entella, Pumas UNAM, Tokushima Vortis, Udinese, Maccabi Tel Aviv",ITA
Chiara Beccari,/en/players/f24f2dce/Chiara-Beccari,True,2021-2025,FW,"Sassuolo, FC Como Women, Italy",ITA
Luca Belardinelli,/en/players/97066336/Luca-Belardinelli,True,2018-2023,MF,FC Südtirol,ITA
Greta Bellagente,/en/players/8ca6d9d0/Greta-Bellagente,True,2023-2024,FW,Juventus,ITA
Raoul Bellanova,/en/players/e3756e72/Raoul-Bellanova,True,2017-2024,"DF,MF","Torino, Italy, Cagliari, Pescara, Internazionale",ITA
Alessandro Bellemo,/en/players/fb8b8534/Alessandro-Bellemo,True,2013-2024,MF,Como,ITA
Elena Belli,/en/players/717cc4bc/Elena-Belli,True,2022-2024,GK,Internazionale,ITA
Francesco Belli,/en/players/6d253e8b/Francesco-Belli,True,2014-2021,DF,"Virtus Entella, Pisa",ITA
Marco Bellich,/en/players/378a8995/Marco-Bellich,True,2017-2024,DF,"Vicenza, Novara",ITA
Gabriele Bellodi,/en/players/9c008313/Gabriele-Bellodi,True,2019-2020,DF,Crotone,ITA
Nicola Bellomo,/en/players/e69a103f/Nicola-Bellomo,True,2008-2024,MF,"Bari, Reggina, Vicenza, Spezia, Ascoli, Torino, Chievo",ITA
Niccolò Belloni,/en/players/0cdf5ab4/Niccolo-Belloni,True,2013-2021,MF,"Pro Vercelli, Avellino, Ternana, Carpi, Modena, Arezzo",ITA
Melissa Bellucci,/en/players/54391ddc/Melissa-Bellucci,True,2018-2024,MF,"Fiorentina, Juventus, Empoli, Sassuolo",ITA
Giuseppe Bellusci,/en/players/7f1c3bca/Giuseppe-Bellusci,True,2006-2024,DF,"Ascoli, Catania, Leeds United, Palermo, Monza, Empoli",ITA
Andrea Belotti,/en/players/d705ba44/Andrea-Belotti,True,2011-2024,FW,"Roma, Torino, Fiorentina, Palermo, Italy, AlbinoLeffe",ITA
Cristiano Belpanno,/en/players/960dfebd/Cristiano-Belpanno,True,2023-2024,FW,Catanzaro,ITA
Stefano Beltrame,/en/players/b50a9c75/Stefano-Beltrame,True,2012-2023,"FW,MF","Den Bosch, Marítimo, Go Ahead Eagles, CSKA Sofia, Modena, Bari, Pro Vercelli",ITA
Francesco Benassai,/en/players/9d6acf58/Francesco-Benassai,True,2015-2021,DF,,ITA
Marco Benassi,/en/players/0000acda/Marco-Benassi,True,2012-2023,MF,"Fiorentina, Torino, Livorno, Cremonese, Empoli, Internazionale",ITA
Amedeo Benedetti,/en/players/ba95792e/Amedeo-Benedetti,True,2015-2022,DF,Cittadella,ITA
Giacomo Benedetti,/en/players/bb2b5216/Giacomo-Benedetti,True,2020-2021,MF,,ITA
Leonardo Benedetti,/en/players/76ff1fa3/Leonardo-Benedetti,True,2017-2024,MF,"Sampdoria, Bari",ITA
Simone Benedetti,/en/players/1a064b7d/Simone-Benedetti,True,2009-2022,DF,"Pisa, Virtus Entella, Gubbio, Padova, Spezia, US Alessandria Calcio 1912, Cagliari, Bari",ITA
Accursio Bentivegna,/en/players/2130bea6/Accursio-Bentivegna,True,2014-2021,FW,"Como, Ascoli, Palermo",ITA
Alessandro Berardi,/en/players/ec1f737d/Alessandro-Berardi,True,2012-2024,GK,Hellas Verona,ITA
Domenico Berardi,/en/players/53a0e358/Domenico-Berardi,True,2012-2024,"FW,MF","Sassuolo, Italy",ITA
